,user_id,book_id,rating
149,8,606.0,1
150,8,645.0,1
151,8,692.0,4
152,8,695.0,5
153,8,723.0,0
154,8,809.0,5
155,8,878.0,5
156,8,898.0,4
157,8,943.0,0
158,8,975.0,5
159,8,981.0,4
160,8,1017.0,3
161,8,1042.0,1
162,8,1047.0,0
163,8,1052.0,4
164,8,1053.0,4
165,8,1160.0,1
166,8,1163.0,1
167,8,1164.0,3
168,8,1166.0,3
169,8,1170.0,0
170,8,1171.0,3
171,8,1172.0,1
172,8,1174.0,3
173,8,1185.0,3
174,8,1198.0,3
175,8,1276.0,0
176,8,1313.0,4
177,8,1314.0,1
178,8,1328.0,2
179,8,1336.0,2
180,8,1338.0,3
181,8,1351.0,1
182,8,1364.0,4
183,8,1393.0,5
184,8,1397.0,0
185,8,1402.0,2
186,8,1428.0,4
187,8,1436.0,2
188,9,14.0,5
189,9,16.0,5
190,9,28.0,0
191,9,32.0,4
192,9,40.0,1
193,9,57.0,5
194,9,108.0,3
195,9,109.0,2
196,9,132.0,2
197,9,173.0,4
198,9,251.0,5
199,9,252.0,1
200,9,253.0,2
201,9,263.0,3
202,9,268.0,0
203,9,310.0,0
204,9,353.0,1
205,9,460.0,4
206,9,651.0,4
207,9,658.0,0
208,9,723.0,3
209,9,813.0,3
210,9,864.0,4
211,9,933.0,1
212,9,939.0,3
213,9,975.0,1
214,9,1024.0,4
215,9,1044.0,5
216,9,1314.0,2
217,9,1430.0,0
218,10,173.0,2
219,10,310.0,0
220,10,585.0,1
221,10,898.0,0
222,10,932.0,4
223,10,939.0,3
224,10,1170.0,1
225,10,1171.0,3
226,10,1172.0,3
227,10,1174.0,0
228,10,1185.0,3
229,10,1305.0,4
230,10,1314.0,1
231,10,1330.0,2
232,10,1336.0,5
233,10,1360.0,5
234,10,1422.0,5
235,10,1427.0,4
236,10,1429.0,0
237,11,12.0,4
238,11,29.0,4
239,11,33.0,2
240,11,43.0,3
241,11,74.0,2
242,11,164.0,4
243,11,409.0,5
244,11,460.0,3
245,11,491.0,5
246,11,495.0,2
247,11,645.0,5
248,11,720.0,1
249,11,812.0,0
250,11,957.0,0
251,11,958.0,2
252,11,968.0,0
253,11,977.0,2
254,11,993.0,0
255,11,1025.0,5
256,11,1271.0,2
257,11,1276.0,5
258,11,1314.0,0
259,11,1330.0,4
260,11,1358.0,5
261,11,1360.0,0
262,11,1364.0,1
263,11,1427.0,1
264,11,1429.0,3
265,11,1431.0,3
266,11,1432.0,5
267,12,14.0,2
268,12,125.0,0
269,12,962.0,2
270,12,1053.0,5
271,12,1160.0,3
272,13,14.0,3
273,13,92.0,2
274,13,153.0,5
275,13,295.0,3
276,13,302.0,3
277,13,362.0,5
278,13,485.0,5
279,13,528.0,3
280,13,593.0,5
281,13,609.0,5
282,13,898.0,3
283,13,1293.0,2
284,13,1317.0,2
285,13,1343.0,5
286,13,1393.0,3
287,13,1395.0,3
288,13,1400.0,5
289,13,1428.0,3
290,13,1430.0,1
291,14,120.0,1
292,14,131.0,5
293,14,189.0,3
294,14,415.0,5
295,14,444.0,2
296,14,542.0,2
297,14,593.0,0
298,14,809.0,0
299,14,812.0,2
300,14,855.0,0
301,14,1052.0,0
302,14,1164.0,5
303,15,108.0,3
304,15,131.0,5
305,15,202.0,5
306,15,1017.0,0
307,15,1028.0,4
308,15,1055.0,3
309,15,1164.0,4
310,15,1426.0,5
311,15,1430.0,0
312,15,1432.0,5
313,16,1304.0,4
314,16,1338.0,4
315,16,1432.0,4
316,17,108.0,2
317,17,146.0,4
318,17,158.0,2
319,17,162.0,1
320,17,173.0,3
321,17,183.0,4
322,17,253.0,4
323,17,297.0,3
324,17,323.0,2
325,17,542.0,5
326,17,634.0,2
327,17,695.0,3
328,17,764.0,4
329,17,959.0,0
330,17,981.0,3
331,17,1051.0,5
332,17,1158.0,3
333,17,1162.0,2
334,17,1163.0,4
335,17,1172.0,5
336,17,1176.0,2
337,17,1184.0,4
338,17,1286.0,1
339,17,1296.0,2
340,17,1351.0,5
341,17,1360.0,4
342,17,1411.0,1
343,17,1420.0,1
344,17,1427.0,3
345,18,1314.0,4
346,18,1432.0,1
347,19,263.0,4
348,19,284.0,5
349,19,379.0,4
350,19,600.0,3
351,19,692.0,5
352,19,1276.0,5
353,19,1338.0,0
354,19,1395.0,0
355,20,232.0,3
356,20,844.0,1
357,20,1320.0,5
358,21,14.0,5
359,21,51.0,0
360,21,53.0,3
361,21,102.0,1
362,21,108.0,3
363,21,116.0,0
364,21,120.0,4
365,21,122.0,2
366,21,145.0,2
367,21,153.0,5
368,21,162.0,4
369,21,202.0,4
370,21,221.0,2
371,21,240.0,0
372,21,349.0,5
373,21,448.0,4
374,21,465.0,3
375,21,542.0,2
376,21,600.0,2
377,21,617.0,2
378,21,641.0,4
379,21,681.0,3
380,21,813.0,1
381,21,903.0,4
382,21,1025.0,3
383,21,1052.0,1
384,21,1054.0,5
385,21,1060.0,5
386,21,1160.0,4
387,21,1162.0,2
388,21,1164.0,1
389,21,1170.0,3
390,21,1171.0,2
391,21,1172.0,1
392,21,1174.0,1
393,21,1176.0,5
394,21,1185.0,2
395,21,1254.0,3
396,21,1277.0,5
397,21,1293.0,2
398,21,1314.0,1
399,21,1321.0,4
400,21,1324.0,4
401,21,1330.0,4
402,21,1332.0,3
403,21,1343.0,2
404,21,1360.0,0
405,21,1364.0,1
406,21,1393.0,4
407,21,1394.0,4
408,21,1395.0,1
409,21,1409.0,2
410,21,1422.0,5
411,21,1423.0,1
412,21,1426.0,2
413,21,1427.0,4
414,21,1429.0,4
415,21,1430.0,3
416,21,1431.0,2
417,21,1436.0,5
418,21,1437.0,0
419,22,12.0,0
420,22,43.0,4
421,22,111.0,3
422,22,213.0,0
423,22,544.0,2
424,22,593.0,2
425,22,730.0,3
426,22,865.0,4
427,22,939.0,5
428,22,981.0,4
429,22,1276.0,1
430,22,1304.0,1
431,22,1305.0,4
432,22,1364.0,3
433,22,1367.0,3
434,22,1400.0,3
435,22,1431.0,0
436,23,2.0,4
437,23,12.0,1
438,23,14.0,3
439,23,16.0,3
440,23,26.0,2
441,23,28.0,4
442,23,29.0,5
443,23,33.0,5
444,23,43.0,3
445,23,50.0,3
446,23,74.0,4
447,23,76.0,2
448,23,108.0,0
449,23,109.0,1
450,23,120.0,0
451,23,124.0,0
452,23,131.0,2
453,23,164.0,1
454,23,193.0,1
455,23,194.0,2
456,23,210.0,3
457,23,213.0,1
458,23,221.0,0
459,23,223.0,2
460,23,236.0,0
461,23,237.0,3
462,23,241.0,2
463,23,252.0,2
464,23,253.0,3
465,23,283.0,2
466,23,295.0,4
467,23,299.0,1
468,23,302.0,5
469,23,316.0,4
470,23,336.0,2
471,23,337.0,0
472,23,339.0,0
473,23,348.0,5
474,23,359.0,5
475,23,362.0,1
476,23,367.0,1
477,23,409.0,0
478,23,422.0,5
479,23,444.0,0
480,23,477.0,5
481,23,482.0,2
482,23,510.0,1
483,23,517.0,4
484,23,524.0,3
485,23,617.0,3
486,23,634.0,1
487,23,641.0,2
488,23,656.0,5
489,23,658.0,1
490,23,665.0,4
491,23,682.0,2
492,23,693.0,5
493,23,720.0,5
494,23,721.0,4
495,23,729.0,2
496,23,744.0,0
497,23,761.0,3
498,23,800.0,4
499,23,812.0,2
500,23,821.0,3
501,23,825.0,4
502,23,833.0,5
503,23,843.0,5
504,23,887.0,1
505,23,910.0,5
506,23,939.0,4
507,23,943.0,1
508,23,952.0,2
509,23,957.0,5
510,23,967.0,5
511,23,969.0,4
512,23,973.0,2
513,23,981.0,5
514,23,996.0,5
515,23,1000.0,1
516,23,1014.0,3
517,23,1025.0,4
518,23,1051.0,2
519,23,1052.0,4
520,23,1101.0,1
521,23,1148.0,2
522,23,1159.0,1
523,23,1160.0,5
524,23,1162.0,2
525,23,1163.0,2
526,23,1164.0,2
527,23,1165.0,2
528,23,1166.0,1
529,23,1170.0,1
530,23,1171.0,5
531,23,1172.0,4
532,23,1176.0,2
533,23,1181.0,3
534,23,1185.0,2
535,23,1276.0,3
536,23,1277.0,3
537,23,1291.0,1
538,23,1293.0,1
539,23,1298.0,2
540,23,1299.0,4
541,23,1304.0,4
542,23,1305.0,5
543,23,1314.0,2
544,23,1330.0,5
545,23,1332.0,2
546,23,1336.0,3
547,23,1338.0,1
548,23,1343.0,2
549,23,1351.0,1
550,23,1354.0,1
551,23,1357.0,1
552,23,1360.0,4
553,23,1364.0,2
554,23,1366.0,3
555,23,1367.0,4
556,23,1368.0,0
557,23,1386.0,1
558,23,1391.0,2
559,23,1393.0,1
560,23,1395.0,1
561,23,1396.0,5
562,23,1423.0,3
563,23,1427.0,3
564,23,1428.0,5
565,23,1429.0,3
566,23,1430.0,5
567,23,1431.0,3
568,23,1432.0,4
569,23,1436.0,0
570,23,1439.0,2
571,24,43.0,4
572,24,109.0,1
573,24,164.0,5
574,24,260.0,4
575,24,1165.0,4
576,24,1175.0,3
577,24,1185.0,3
578,24,1298.0,3
579,24,1315.0,0
580,24,1324.0,5
581,24,1326.0,1
582,24,1333.0,1
583,24,1349.0,2
584,24,1358.0,0
585,24,1364.0,4
586,24,1406.0,5
587,24,1410.0,4
588,24,1427.0,2
589,24,1440.0,0
590,25,1160.0,4
591,25,1162.0,4
592,26,34.0,2
593,26,101.0,3
594,26,108.0,0
595,26,359.0,2
596,26,460.0,1
597,26,1160.0,1
598,26,1165.0,2
599,26,1293.0,1
600,26,1305.0,0
601,26,1354.0,0
602,26,1400.0,1
603,26,1429.0,4
604,26,1436.0,4
605,27,33.0,0
606,27,64.0,5
607,27,108.0,5
608,27,221.0,5
609,27,283.0,3
610,27,315.0,1
611,27,330.0,0
612,27,382.0,4
613,27,508.0,2
614,27,525.0,0
615,27,542.0,0
616,27,622.0,4
617,27,682.0,5
618,27,749.0,4
619,27,865.0,1
620,27,957.0,5
621,27,959.0,5
622,27,1014.0,3
623,27,1044.0,5
624,27,1160.0,4
625,27,1276.0,2
626,27,1314.0,5
627,27,1330.0,4
628,27,1332.0,1
629,27,1338.0,4
630,27,1351.0,1
631,27,1410.0,3
632,28,12.0,4
633,28,33.0,2
634,28,43.0,2
635,28,162.0,3
636,28,213.0,4
637,28,223.0,1
638,28,310.0,4
639,28,359.0,1
640,28,547.0,1
641,28,667.0,3
642,28,813.0,1
643,28,898.0,0
644,28,943.0,4
645,28,1162.0,4
646,28,1165.0,2
647,28,1170.0,3
648,28,1171.0,0
649,28,1172.0,2
650,28,1293.0,2
651,28,1324.0,2
652,28,1330.0,4
653,28,1351.0,3
654,28,1364.0,1
655,28,1368.0,1
656,28,1431.0,2
657,28,1432.0,4
658,29,173.0,0
659,30,33.0,0
660,30,299.0,5
661,30,732.0,4
662,30,1164.0,0
663,30,1313.0,4
664,31,153.0,5
665,31,1271.0,5
666,31,1313.0,0
667,31,1321.0,3
668,31,1427.0,0
669,31,1435.0,3
670,32,865.0,2
671,32,1165.0,3
672,32,1174.0,2
673,32,1314.0,5
674,32,1330.0,2
675,32,1332.0,3
676,32,1410.0,0
677,32,1427.0,0
678,33,943.0,0
679,33,1162.0,1
680,33,1338.0,4
681,33,1364.0,4
682,33,1422.0,2
683,33,1430.0,5
684,33,1431.0,1
685,34,658.0,3
686,34,1053.0,3
687,34,1330.0,0
688,34,1368.0,0
689,34,1427.0,4
690,35,316.0,1
691,35,482.0,1
692,35,486.0,4
693,35,788.0,1
694,35,1184.0,1
695,35,1304.0,1
696,35,1305.0,3
697,35,1330.0,0
698,35,1405.0,5
699,35,1422.0,4
700,35,1425.0,0
701,35,1427.0,4
702,35,1429.0,5
703,36,943.0,0
704,36,1053.0,4
705,36,1162.0,5
706,36,1293.0,2
707,37,260.0,5
708,37,379.0,5
709,37,477.0,0
710,37,600.0,3
711,37,626.0,1
712,37,682.0,3
713,37,788.0,2
714,37,795.0,0
715,37,809.0,2
716,37,861.0,1
717,37,892.0,5
718,37,1017.0,2
719,37,1054.0,3
720,37,1160.0,3
721,37,1163.0,0
722,37,1174.0,1
723,37,1276.0,1
724,37,1305.0,2
725,37,1317.0,3
726,37,1319.0,0
727,37,1337.0,5
728,37,1367.0,5
729,37,1427.0,4
730,37,1430.0,1
731,38,14.0,2
732,38,20.0,2
733,38,236.0,5
734,38,237.0,1
735,38,260.0,0
736,38,278.0,4
737,38,314.0,2
738,38,337.0,3
739,38,480.0,0
740,38,500.0,3
741,38,508.0,2
742,38,524.0,1
743,38,641.0,0
744,38,681.0,0
745,38,788.0,1
746,38,939.0,2
747,38,977.0,1
748,38,1030.0,1
749,38,1055.0,2
750,38,1160.0,4
751,38,1166.0,5
752,38,1170.0,5
753,38,1174.0,4
754,38,1185.0,5
755,38,1274.0,1
756,38,1278.0,4
757,38,1305.0,5
758,38,1314.0,0
759,38,1329.0,1
760,38,1336.0,5
761,38,1338.0,5
762,38,1354.0,0
763,38,1364.0,3
764,38,1366.0,2
765,38,1368.0,4
766,38,1400.0,0
767,38,1422.0,0
768,38,1427.0,0
769,38,1429.0,2
770,38,1433.0,1
771,39,316.0,4
772,39,349.0,0
773,40,43.0,4
774,40,109.0,2
775,40,111.0,1
776,40,112.0,5
777,40,164.0,0
778,40,213.0,5
779,40,225.0,4
780,40,232.0,2
781,40,313.0,4
782,40,337.0,5
783,40,379.0,3
784,40,482.0,5
785,40,528.0,3
786,40,667.0,5
787,40,684.0,0
788,40,723.0,4
789,40,903.0,1
790,40,939.0,2
791,40,967.0,2
792,40,1006.0,5
793,40,1035.0,3
794,40,1154.0,5
795,40,1160.0,1
796,40,1162.0,3
797,40,1165.0,3
798,40,1172.0,1
799,40,1181.0,1
800,40,1184.0,2
801,40,1185.0,5
802,40,1276.0,2
803,40,1277.0,3
804,40,1304.0,3
805,40,1314.0,3
806,40,1320.0,0
807,40,1330.0,1
808,40,1338.0,1
809,40,1351.0,3
810,40,1357.0,4
811,40,1360.0,5
812,40,1364.0,1
813,40,1366.0,4
814,40,1368.0,4
815,40,1386.0,3
816,40,1396.0,5
817,40,1397.0,3
818,40,1400.0,1
819,40,1427.0,4
820,40,1429.0,2
821,40,1430.0,1
822,40,1431.0,0
823,40,1433.0,5
824,40,1437.0,0
825,41,151.0,0
826,41,162.0,0
827,41,486.0,5
828,41,542.0,4
829,41,645.0,5
830,41,692.0,3
831,41,1198.0,3
832,41,1304.0,2
833,41,1368.0,1
834,41,1430.0,4
835,41,1436.0,1
836,42,146.0,5
837,42,448.0,2
838,42,542.0,2
839,42,626.0,0
840,42,634.0,5
841,42,809.0,3
842,42,1052.0,5
843,42,1186.0,2
844,42,1395.0,2
845,43,641.0,2
846,43,658.0,2
847,43,898.0,4
848,43,969.0,4
849,43,1338.0,1
850,43,1420.0,1
851,43,1427.0,0
852,43,1430.0,2
853,43,1433.0,3
854,44,732.0,0
855,44,1169.0,2
856,44,1170.0,4
857,44,1276.0,1
858,44,1279.0,5
859,44,1299.0,1
860,44,1420.0,1
861,44,1427.0,0
862,45,111.0,4
863,45,236.0,5
864,45,278.0,3
865,45,295.0,4
866,45,362.0,0
867,45,412.0,1
868,45,460.0,3
869,45,502.0,3
870,45,528.0,1
871,45,583.0,2
872,45,617.0,1
873,45,634.0,5
874,45,679.0,0
875,45,898.0,3
876,45,939.0,4
877,45,1052.0,5
878,45,1070.0,4
879,45,1106.0,0
880,45,1134.0,2
881,45,1142.0,0
882,45,1152.0,3
883,45,1153.0,3
884,45,1155.0,2
885,45,1157.0,3
886,45,1158.0,3
887,45,1163.0,5
888,45,1174.0,0
889,45,1263.0,3
890,45,1271.0,4
891,45,1296.0,2
892,45,1313.0,1
893,45,1314.0,4
894,45,1320.0,0
895,45,1324.0,2
896,45,1328.0,1
897,45,1332.0,2
898,45,1359.0,4
899,45,1394.0,5
900,45,1400.0,1
901,45,1405.0,1
902,45,1406.0,3
903,45,1412.0,5
904,45,1418.0,0
905,45,1420.0,5
906,45,1427.0,5
907,45,1431.0,4
908,45,1432.0,2
909,45,1433.0,2
910,45,1434.0,5
911,45,1441.0,4
912,45,1443.0,1
913,45,1444.0,2
914,46,2.0,2
915,46,43.0,1
916,46,76.0,5
917,46,89.0,5
918,46,109.0,3
919,46,184.0,5
920,46,224.0,2
921,46,295.0,5
922,46,316.0,5
923,46,336.0,1
924,46,351.0,5
925,46,525.0,0
926,46,569.0,1
927,46,692.0,1
928,46,705.0,0
929,46,868.0,0
930,46,933.0,3
931,46,962.0,4
932,46,967.0,5
933,46,1014.0,0
934,46,1017.0,4
935,46,1054.0,0
936,46,1162.0,5
937,46,1164.0,5
938,46,1170.0,2
939,46,1185.0,2
940,46,1192.0,5
941,46,1293.0,0
942,46,1305.0,1
943,46,1351.0,4
944,46,1360.0,0
945,46,1364.0,4
946,46,1368.0,4
947,46,1393.0,0
948,46,1423.0,1
949,46,1427.0,0
950,46,1429.0,2
951,46,1430.0,0
952,46,1436.0,3
953,46,1439.0,2
954,47,1320.0,1
955,48,173.0,0
956,48,356.0,5
957,48,381.0,5
958,48,494.0,0
959,48,1165.0,1
960,48,1183.0,3
961,48,1185.0,3
962,48,1314.0,1
963,48,1338.0,2
964,48,1432.0,3
965,49,8.0,0
966,49,16.0,2
967,49,34.0,2
968,49,40.0,1
969,49,50.0,3
970,49,53.0,3
971,49,59.0,5
972,49,74.0,3
973,49,92.0,4
974,49,111.0,0
975,49,120.0,2
976,49,152.0,4
977,49,153.0,0
978,49,173.0,1
979,49,181.0,0
980,49,194.0,2
981,49,234.0,2
982,49,253.0,0
983,49,284.0,0
984,49,295.0,2
985,49,313.0,2
986,49,315.0,5
987,49,367.0,4
988,49,379.0,2
989,49,381.0,4
990,49,398.0,1
991,49,415.0,3
992,49,426.0,5
993,49,468.0,0
994,49,485.0,5
995,49,528.0,1
996,49,567.0,0
997,49,583.0,2
998,49,585.0,4
999,49,599.0,4
1000,49,606.0,0
1001,49,665.0,3
1002,49,670.0,2
1003,49,681.0,1
1004,49,723.0,3
1005,49,768.0,2
1006,49,784.0,1
1007,49,812.0,2
1008,49,813.0,3
1009,49,833.0,4
1010,49,843.0,4
1011,49,861.0,3
1012,49,862.0,2
1013,49,865.0,1
1014,49,871.0,4
1015,49,887.0,3
1016,49,898.0,0
1017,49,911.0,2
1018,49,936.0,2
1019,49,939.0,4
1020,49,943.0,4
1021,49,996.0,2
1022,49,1044.0,5
1023,49,1047.0,0
1024,49,1053.0,4
1025,49,1160.0,2
1026,49,1162.0,5
1027,49,1163.0,1
1028,49,1164.0,2
1029,49,1165.0,4
1030,49,1166.0,4
1031,49,1172.0,4
1032,49,1174.0,4
1033,49,1176.0,0
1034,49,1185.0,4
1035,49,1188.0,5
1036,49,1274.0,3
1037,49,1276.0,1
1038,49,1293.0,5
1039,49,1305.0,0
1040,49,1314.0,3
1041,49,1317.0,2
1042,49,1330.0,0
1043,49,1336.0,2
1044,49,1337.0,4
1045,49,1338.0,3
1046,49,1350.0,0
1047,49,1351.0,4
1048,49,1354.0,4
1049,49,1360.0,5
1050,49,1364.0,3
1051,49,1368.0,4
1052,49,1386.0,3
1053,49,1391.0,1
1054,49,1393.0,3
1055,49,1395.0,2
1056,49,1396.0,5
1057,49,1400.0,5
1058,49,1420.0,2
1059,49,1422.0,1
1060,49,1423.0,1
1061,49,1427.0,4
1062,49,1429.0,3
1063,49,1431.0,0
1064,49,1432.0,0
1065,49,1436.0,5
1066,50,34.0,5
1067,50,347.0,3
1068,50,871.0,1
1069,50,887.0,0
1070,50,1160.0,0
1071,51,162.0,4
1072,51,337.0,0
1073,51,680.0,3
1074,51,1160.0,4
1075,51,1169.0,5
1076,51,1176.0,2
1077,51,1314.0,5
1078,51,1360.0,1
1079,51,1427.0,4
1080,51,1430.0,5
1081,52,26.0,4
1082,52,28.0,5
1083,52,34.0,4
1084,52,57.0,4
1085,52,74.0,4
1086,52,103.0,2
1087,52,116.0,4
1088,52,120.0,4
1089,52,173.0,3
1090,52,193.0,4
1091,52,194.0,4
1092,52,221.0,4
1093,52,237.0,1
1094,52,278.0,5
1095,52,315.0,2
1096,52,324.0,5
1097,52,465.0,2
1098,52,557.0,1
1099,52,651.0,5
1100,52,729.0,1
1101,52,833.0,0
1102,52,861.0,2
1103,52,865.0,1
1104,52,887.0,3
1105,52,943.0,5
1106,52,1018.0,1
1107,52,1160.0,4
1108,52,1162.0,5
1109,52,1170.0,5
1110,52,1171.0,4
1111,52,1172.0,2
1112,52,1174.0,0
1113,52,1185.0,3
1114,52,1274.0,3
1115,52,1293.0,5
1116,52,1304.0,1
1117,52,1314.0,1
1118,52,1317.0,1
1119,52,1330.0,0
1120,52,1336.0,0
1121,52,1338.0,5
1122,52,1343.0,5
1123,52,1350.0,5
1124,52,1351.0,3
1125,52,1360.0,5
1126,52,1364.0,1
1127,52,1368.0,3
1128,52,1393.0,4
1129,52,1395.0,4
1130,52,1397.0,0
1131,52,1398.0,2
1132,52,1400.0,1
1133,52,1429.0,3
1134,52,1430.0,4
1135,52,1431.0,2
1136,52,1432.0,2
1137,52,1433.0,0
1138,52,1436.0,2
1139,53,943.0,3
1140,53,1162.0,4
1141,54,43.0,5
1142,54,48.0,3
1143,54,57.0,4
1144,54,237.0,3
1145,54,268.0,3
1146,54,482.0,2
1147,54,525.0,3
1148,54,729.0,1
1149,54,939.0,3
1150,54,951.0,3
1151,54,968.0,4
1152,54,969.0,2
1153,54,1056.0,0
1154,54,1166.0,0
1155,54,1304.0,3
1156,54,1368.0,5
1157,54,1406.0,2
1158,54,1420.0,1
1159,54,1436.0,0
1160,55,53.0,2
1161,55,98.0,0
1162,55,103.0,5
1163,55,109.0,5
1164,55,241.0,0
1165,55,600.0,3
1166,55,730.0,1
1167,55,749.0,1
1168,55,844.0,3
1169,55,958.0,5
1170,55,967.0,3
1171,55,975.0,5
1172,55,996.0,5
1173,55,1052.0,2
1174,55,1053.0,3
1175,55,1060.0,1
1176,55,1181.0,4
1177,55,1274.0,5
1178,55,1282.0,1
1179,55,1293.0,5
1180,55,1304.0,5
1181,55,1343.0,3
1182,55,1357.0,3
1183,55,1366.0,0
1184,55,1397.0,1
1185,55,1398.0,2
1186,55,1423.0,4
1187,55,1432.0,3
1188,55,1436.0,3
1189,56,108.0,0
1190,56,143.0,2
1191,56,221.0,5
1192,56,352.0,5
1193,56,583.0,1
1194,56,682.0,1
1195,56,1160.0,2
1196,56,1163.0,3
1197,56,1164.0,1
1198,56,1165.0,3
1199,56,1166.0,1
1200,56,1170.0,3
1201,56,1171.0,4
1202,56,1172.0,4
1203,56,1174.0,5
1204,56,1175.0,1
1205,56,1276.0,5
1206,56,1330.0,4
1207,56,1338.0,2
1208,56,1351.0,0
1209,56,1360.0,2
1210,56,1420.0,2
1211,56,1424.0,3
1212,56,1426.0,5
1213,56,1427.0,2
1214,56,1431.0,4
1215,56,1436.0,1
1216,57,57.0,5
1217,57,100.0,4
1218,57,131.0,5
1219,57,693.0,1
1220,57,732.0,0
1221,57,1017.0,4
1222,57,1164.0,0
1223,57,1174.0,2
1224,57,1225.0,2
1225,57,1304.0,4
1226,57,1305.0,4
1227,57,1313.0,4
1228,57,1314.0,0
1229,57,1364.0,3
1230,57,1400.0,0
1231,57,1405.0,1
1232,57,1430.0,2
1233,58,12.0,2
1234,58,16.0,2
1235,58,26.0,2
1236,58,53.0,3
1237,58,57.0,1
1238,58,102.0,4
1239,58,108.0,3
1240,58,109.0,0
1241,58,110.0,4
1242,58,193.0,2
1243,58,215.0,1
1244,58,221.0,0
1245,58,223.0,0
1246,58,236.0,3
1247,58,241.0,1
1248,58,302.0,2
1249,58,314.0,1
1250,58,362.0,5
1251,58,399.0,1
1252,58,412.0,1
1253,58,427.0,0
1254,58,448.0,1
1255,58,464.0,3
1256,58,470.0,3
1257,58,475.0,1
1258,58,477.0,5
1259,58,534.0,4
1260,58,553.0,1
1261,58,607.0,3
1262,58,609.0,0
1263,58,616.0,2
1264,58,618.0,3
1265,58,665.0,0
1266,58,680.0,4
1267,58,681.0,4
1268,58,682.0,1
1269,58,695.0,1
1270,58,729.0,3
1271,58,732.0,0
1272,58,744.0,3
1273,58,766.0,2
1274,58,903.0,4
1275,58,943.0,2
1276,58,969.0,3
1277,58,1047.0,5
1278,58,1162.0,3
1279,58,1163.0,2
1280,58,1166.0,3
1281,58,1171.0,4
1282,58,1172.0,5
1283,58,1181.0,3
1284,58,1271.0,2
1285,58,1304.0,3
1286,58,1305.0,3
1287,58,1307.0,5
1288,58,1314.0,3
1289,58,1317.0,5
1290,58,1338.0,2
1291,58,1354.0,4
1292,58,1364.0,1
1293,58,1367.0,4
1294,58,1368.0,5
1295,58,1405.0,0
1296,58,1409.0,2
1297,58,1416.0,4
1298,58,1420.0,3
